"added math, not sure if I've got the italic/boldface math conventions right""
",0.0
"I think that's more proper use of <math>""
",0.0
"indenting""
",0.842697
"more math, for similar masses""
",0.0
"discuss your source for the change""
",0.0
"ok""
",0.0
"City Edit""
",0.0
"Reverted to last edit by InanimateCarbonRod""
",0.0
"Reverted to last edit by Vancouverguy""
",0.0
"Reverted to last edit by Vancouverguy""
",0.0
"Reverted to last edit by Vancouverguy""
",0.0
"City edit see disscusions""
",0.0
"Reverted to last edit by Vancouverguy""
",0.0
"fuck armwood""
",0.878897
"Reverted to revision 170407065 by [[Special:Contributions/Moreau36|Moreau36]]; lots of vandalism.""
",0.878897
"context wikify more coming""
",0.878897
"fix""
",0.0
"cat""
",0.0
"biblio""
",0.0
"cat""
",0.0
"Stub-sorting. [[Wikipedia:WikiProject Stub sorting|You can help!]]""
",0.0
"expanded a bit""
",0.730555
"typo""
",0.730555
" expanded""
",0.876747
" We know is Ben....""
",0.0
"bit expanded""
",0.730555
"one more bit""
",0.730555
"frmt""
",0.730555
"[[WP:AES|\u2190]]Undid revision 110812821 by [[Special:Contributions/Ulukhagra|Ulukhagra]] ([[User talk:Ulukhagra|talk]])[[WP:UNDUE]]""
",0.730555
"[[WP:AES|\u2190]]Undid revision 110813491 by [[Special:Contributions/Ulukhagra|Ulukhagra]] ([[User talk:Ulukhagra|talk]])""
",0.730555
"rm unsourced. Find [[WP:Reliable Sources]]""
",0.0
"[[WP:AES|\u2190]]Undid revision 110814391 by [[Special:Contributions/Ulukhagra|Ulukhagra]] ([[User talk:Ulukhagra|talk]]) fx terrorist vandalism""
",0.0
"rm unsourced""
",0.0
"[[WP:AES|\u2190]]Undid revision 110814793 by [[Special:Contributions/Ulukhagra|Ulukhagra]] ([[User talk:Ulukhagra|talk]])""
",0.0
"rv commentary""
",0.0
"Reverted, copyright violation - copied newspaper article""
",0.0
"rv copyvio""
",0.0
"[[WP:AES|\u2190]]Undid revision 110817287 by [[Special:Contributions/Ulukhagra|Ulukhagra]] ([[User talk:Ulukhagra|talk]])tv vopyright violation""
",0.0
"Reverted edits by [[Special:Contributions/Ulukhagra|Ulukhagra]] ([[User talk:Ulukhagra|talk]]) to last version by 70.113.95.236""
",0.0
"rv""
",0.0
"rm nns""
",0.0
"Reverting possible vandalism by [[Special:Contributions/68.111.243.201]] to version by Discospinster. If this is a mistake, [[User:ClueBot/FalsePositives|report it]]. Thanks, [[User:ClueBot|ClueBot]]. (55238) (Bot)""
",0.0
":{{merge|isometry}}; it seems the two are the same thing""
",0.0
"I suspect it was intended that n is the dimension of the space. It should say what n is!""
",0.0
"[[Category:Euclidean geometry]]""
",0.0
"make this into a disambig page""
",0.0
"turn this into a disambig :)""
",0.0
"[[Category:mathematical disamiguation]]""
",0.0
"[[Category:mathematical disambiguation]]""
",0.0
"if it is a map, it should have input and output""
",0.0
"link to [[transpose]]""
",0.0
"removed advertisement""
",0.0
" removed advertisement""
",0.0
" removed orphaned references""
",0.0
"changed see also to popular culture, links, removed extra text""
",0.0
" deleted duplicate""
",0.0
"Robot-assisted fix [[WP:DPL|links to disambiguation page]] Hyderabad""
",0.0
"revert to previous version by Dcooper, 11:02, 21 June 2007, in preparation for salvaging some of the new content""
",0.0
"restore disambig for [[Hyderabad]]""
",0.0
"external link to Higher Secondary School & Multi Purpose Training Institute for Deaf""
",0.0
"ref added""
",0.0
"ref added""
",0.0
"ref added""
",0.0
"Not sure if this paragraph should stay, but fixing the links for it""
",0.0
"rm line spaces""
",0.0
"rm unsourced hyperbole""
",0.0
"dup ref named""
",0.0
"2 refs tidied""
",0.0
"refs titled""
",0.0
"ref fixed""
",0.0
" rm link that dups ref""
",0.0
" downcase""
",0.0
"AFD was withdrawn""
",0.0
"if there are pov issues, please identify them. Limiting your objections to \""article is speaking too much with pov words like \""occupation\"" and is also full of OR I'm afraid\"" is, frankly, laughable""
",0.0
" answer: inside""
",0.0
"per talk""
",0.0
"the article is called [[Israeli-occupied Territories]] - UNSC 242 called for \""withdrawal of Israeli armed forces from territories occupied...\"" Thx for pointing out the population oversight - now fixed""
",0.0
" update [[Convergence plan]]""
",0.0
"rv""
",0.0
"Reverted edits by [[Special:Contributions/Amoruso|Amoruso]] ([[User talk:Amoruso|talk]]) to last version by Khoikhoi""
",0.0
"rv""
",0.0
"Reverted edits by [[Special:Contributions/Amoruso|Amoruso]] ([[User talk:Amoruso|talk]]) to last version by Khoikhoi""
",0.0
"rv""
",0.0
"npov tag""
",0.0
" addition""
",0.0
" fix redundancy""
",0.0
" small clarification""
",0.0
" they didn't leave it, so couldn't \""return\"" there""
",0.0
"let's see if this works""
",0.0
"apparently, it didn't work""
",0.0
"[[WP:UNDO|Undid]] revision 157259416 by [[Special:Contributions/128.239.109.89|128.239.109.89]] ([[User talk:128.239.109.89|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 157258944 by [[Special:Contributions/128.239.109.89|128.239.109.89]] ([[User talk:128.239.109.89|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 157258891 by [[Special:Contributions/128.239.109.89|128.239.109.89]] ([[User talk:128.239.109.89|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 157277061 by [[Special:Contributions/Hayuste|Hayuste]] ([[User talk:Hayuste|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 157295748 by [[Special:Contributions/128.239.195.137|128.239.195.137]] ([[User talk:128.239.195.137|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 157295795 by [[Special:Contributions/128.239.195.137|128.239.195.137]] ([[User talk:128.239.195.137|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 157295837 by [[Special:Contributions/128.239.195.137|128.239.195.137]] ([[User talk:128.239.195.137|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 157295873 by [[Special:Contributions/128.239.195.137|128.239.195.137]] ([[User talk:128.239.195.137|talk]])""
",0.0
"Someone wanted a cite, now there's a cite; stop playing Wikigod""
",0.0
"Answers.com is not a proper source material. It only cites this Wikipedia article. Get a better article next time then I will let this go.""
",0.0
"Add references section (testing) and/or general fixes.""
",0.0
"returned TV-stub, it should only be removed if article is expanded.""
",0.0
"Corrected [[WP:MOS|style]]""
",0.0
"Muslims In Ukraine moved to Muslims in Ukraine""
",0.0
"Intro para added""
",0.0
"Copy edit""
",0.0
"see talk""
",0.0
"Date/fix the maintenance tags or gen fixes""
",0.0
"notes dates of granting""
",0.0
" mising ))s""
",0.0
" Somerset Arms""
",0.0
" Somerset""
",0.0
"Removing [[:Image:Avonarms.PNG|image]] with no copyright information. Such images that are older than seven days may be deleted at any time.""
",0.0
"Rv. Image has been fixed""
",0.0
"Removing [[:Image:Berkshirearms.PNG|image]] with no copyright information. Such images that are older than seven days may be deleted at any time.""
",0.0
"Removing [[:Image:Bristolarms.PNG|image]] with no copyright information. Such images that are older than seven days may be deleted at any time.""
",0.0
"RV these images are tagged""
",0.0
"Removing [[:Image:Cleveland_arms.png|image]] with no copyright information. Such images that are older than seven days may be deleted at any time.""
",0.0
"Removing [[:Image:Cornwall_Crest.jpg|image]] with no copyright information. Such images that are older than seven days may be deleted at any time.""
",0.0
"Removing [[:Image:Derbyshirearms.PNG|image]] with no copyright information. Such images that are older than seven days may be deleted at any time.""
",0.0
" de-bot-comment image prior to retagging""
",0.0
" restore tagged images""
",0.0
"Removing [[:Image:Gtr_Man_arms.png|image]] with no copyright information. Such images that are older than seven days may be deleted at any time.""
",0.0
"RV damage down by stupid stupid bots AGAIN""
",0.0
"See [[User_talk:Cz mike]]""
",0.0
"[[WP:UNDO|Undid]] revision 151285185 by [[Special:Contributions/AnonMoos|AnonMoos]] ([[User talk:AnonMoos|talk]])""
",0.0
"I don't see any discussion by User:Cz mike of the radical changes which he is attempting to implement in this article, as requested at [[User_talk:Cz mike]]""
",0.0
"[[WP:UNDO|Undid]] revision 151340556 by [[Special:Contributions/AnonMoos|AnonMoos]] ([[User talk:AnonMoos|talk]])""
",0.0
"rv - I don't see any discussion by User:Cz mike of the radical changes which he is attempting to implement in this article, as requested at [[User_talk:Cz mike]]""
",0.0
"[[WP:UNDO|Undid]] revision 151410631 by [[Special:Contributions/AnonMoos|AnonMoos]] ([[User talk:AnonMoos|talk]])""
",0.0
"please use talk""
",0.0
"[[WP:UNDO|Undid]] revision 151466137 by [[Special:Contributions/Isarig|Isarig]] ([[User talk:Isarig|talk]])""
",0.0
"You will be blocked from editing if you persist in this""
",0.0
"[[WP:UNDO|Undid]] revision 151472632 by [[Special:Contributions/Isarig|Isarig]] ([[User talk:Isarig|talk]])""
",0.0
"rv 3RR vio""
",0.0
"Reverted edits by [[Special:Contributions/Tewfik|Tewfik]] to last version by Cz mike""
",0.0
"revert mistake""
",0.0
"[[WP:UNDO|Undid]] revision 151488356 by [[Special:Contributions/Tewfik|Tewfik]] ([[User talk:Tewfik|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 151488436 by [[Special:Contributions/Tarret|Tarret]] ([[User talk:Tarret|talk]])""
",0.0
"[[WP:UNDO|Undid]] revision 151488545 by [[Special:Contributions/Tarret|Tarret]] ([[User talk:Tarret|talk]])""
",0.0
"rv 3RR vio""
",0.0
"moved Clydies into alphabetical order in former clubs table. Also put foundation year as 1996 - the year they first entered the BRL/QC""
",0.0
" added aspley broncos""
",0.0
"this is not what F. criticises her for, understandably so: it is factually correct - \""Jews from Arab lands (**and** from India and Iran)\"". It rather shows that the other quote was a slip, not a blunde""
",0.0
"this also isn't fair or accurate""
",0.0
"headers""
",0.0
"tweak""
",0.0
" creating two paragraphs -- we should probably have a bit more description of Chesler's book""
",0.0
"actually, this is both fair and accurate -- I doubt Chesler believes India is an Arab country, but she made the mistake all the same (and the ASSK bit is crystal clear)""
",0.0
"it was an editing error, not a factual one, and it makes Finkelstein and Chesler look bad for no good reason; it would be cheap of us to include it; see WP:BLP, which is policy. Also, see talk""
",0.0
"fine, but let's remove the ambiguity -- this isn't a \""apparent error\"", it's an error""
",0.0
"that is one error, singular, and I can't find it in the book""
",0.0
"partial rev. edits were pretty bad. also please cite sources.""
",0.0
"second revert in potential revert war, someone please read and help decide""
",0.0
"How is this as a comprimise. Also shaw \""was\"" a maid. Now she is a billionaire""
",0.0
"birth""
",0.0
"reference""
",0.0
"==Contested will==""
",0.0
"sp. \""his\""""
",0.0
"Monte Carlo , Monaco""
",0.0
"wiki convention / '''contested will''' section tbc.""
",0.0
"rewikified [[Jasna Polana]]""
",0.0
"rm vandalism and rm unused header""
",0.0
"[[Category:The Rolling Stones songs]]""
",0.0
"fixed typo again""
",0.0
"redid intro, lyrics to own section""
",0.0
"intro""
",0.0
"intro""
",0.0
"2005""
",0.0
"cat""
",0.0
"Labor Theory of Value - returned - see discussion""
",0.0
"Intro - reflecting discussion""
",0.0
" fix link""
",0.0
"misc. changes (swap ref, grammar)""
",0.0
"add quotes to references (I wasn't sure if we had referenced the Locke fact or just Law)""
",0.0
"labor value is not a solution.""
",0.0
"smith could not figure out why value in use was not proportional to value in exchange""
",0.0
"Restoring and contextualising, not necessarilly a solution but a proposed solution.""
",0.0
"[[Category:Adam Smith]]""
",0.0
" move sentence""
",0.0
"remove the \""in other words\"" passage, it's word for word the same with the next section and adds too much to the intro, summarize LTV for the intro""
",0.0
"format""
",0.0
"date for arrival in Spain""
",0.0
"mentioned connection with Damascus""
",0.0
"mention of duration of stay in East""
",0.0
"link""
",0.0
"link""
",0.0
"Ketton is much nearer Stamford than Peterborough""
",0.0
"link""
",0.0
"link""
",0.0
"taxobox""
",0.0
"fmt, fixed several \""it's\"" -> its""
",0.0
"[[carrion crow]]""
",0.0
"removed gratuitous caps; corrected possessive pronoun""
",0.0
"closed gap between image links""
",0.0
"added new image link""
",0.0
"grammar""
",0.0
"Reverted edit of 68.81.198.162, changed back to last version by 195.92.168.165""
",0.0
"Would you like an actual photograph, Steve?""
",0.0
"minor stuff""
",0.0
"minor things again""
",0.0
"rv to last Tannin edit""
",0.0
"Reverted edit of 68.81.198.162, changed back to last version by Lexor""
",0.0
"rv to Tannin""
",0.0
"flip images over between lithograph and photo""
",0.0
"spelling correction""
",0.0
"rv""
",0.0
"a start""
",0.0
"more""
",0.0
"[[hygiene]]""
",0.0
"[[gastro-intestinal tract]].""
",0.0
"* [http://www.who.int/ctd/intpara/burdens.htm WHO page on the burden of disease caused by intestinal parasites]""
",0.0
"more public domain material from the Veterans Administration at http://vhaaidsinfo.cio.med.va.gov/aidsinfo/newsletters/phe/phe12.htm""
",0.0
"ln""
",0.0
"linking back to where we came in...""
",0.0
"fmt""
",0.0
"classifying and adding""
",0.0
"classifying and adding""
",0.0
"lower-case letters at start of [[cryptosporidium]], [[microsporidia]], and [[isospora]]""
",0.0
"adding to list""
",0.0
"contact with animals,""
",0.0
"merging""
",0.0
"amoeba etc""
",0.0
" remove quotefarm""
",0.0
" gd and ac""
",0.0
" levi""
",0.0
"practice of cm""
",0.0
"rm cleanup""
",0.0
" remove link from inside quotation""
",0.0
" remove self-link""
",0.0
" headings""
",0.0
"further clean up""
",0.0
"New Article for RideT""
",0.0
"wikified dates""
",0.0
"disagged Radio 4""
",0.0
"slight confusion of a fact, now fixed""
",0.0
"+linkage""
",0.0
"even better linkage""
",0.0
"more detail; Muir and Norden were only contestants""
",0.0
"sp.""
",0.0
"link [[BBC World Service]]""
",0.0
"Take It From Here mention. Clarify the fact that My Music has finished.""
",0.0
"punctuation; correct ''My Music'' end date""
",0.0
"DAB""
",0.0
"further DAB""
",0.0
"Reverting possible vandalism by [[Special:Contributions/216.162.25.96]]. If this is a mistake, [[User:ClueBot/FalsePositives|report it]]. Thanks, [[User:ClueBot|ClueBot]]. (23390) (Bot)""
",0.0
"Revert 2 revisions by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert 2 revisions by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"rvv""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Revert previous revision by [[Special:Contributions/216.162.25.96|216.162.25.96]]""
",0.0
"Reverted edits by [[Special:Contributions/212.44.18.150|212.44.18.150]] to last version by Hedpeguyuk""
",0.0
"Reverted edits by [[Special:Contributions/212.44.18.150|212.44.18.150]] to last version by Konstable""
",0.0
"Reverted edits by [[Special:Contributions/212.44.18.150|212.44.18.150]] to last version by Konstable""
",0.0
"Reverted edits by [[Special:Contributions/212.44.18.150|212.44.18.150]] to last version by Konstable""
",0.0
"links""
",0.0
" rm non-showing text / HTML-hidden (if it's duplicate anyway, it can go)""
",0.0
" minor reword of opening sentence""
",0.0
" typo""
",0.0
" replace \""warning\"" with \""please note\"" to be less dramatic""
",0.0
" hotlink \""spinor representation\"", unbold key terms and change to italic per [[Wikipedia:Manual of Style (text formatting)]]""
",0.0
"unbold terms per [[Wikipedia:Manual of Style (text formatting)]], hotlink terms where available""
",0.0
"more unbold per [[Wikipedia:Manual of Style (text formatting)]], hotlink as available""
",0.0
"rv; \""flag of Taiwan\"" almost always refers to \""flag of the Republic of China\"" in English""
",0.0
"No, it doesn't.""
",0.0
"everything except the last sentence of this article is false""
",0.0
"Stub-sorting. [[Wikipedia:WikiProject Stub sorting|You can help!]]""
",0.0
"No factual accuracy to dispute, the relevant facts are simply from [[Flag of the Republic of China]] article..""
",0.0
"do not remove the dispute warning; there is a legitimate dispute here""
",0.779
"rewritten""
",0.779
"moved [[Flag of Taiwan]] to [[Proposed flag of Taiwan]]""
",0.0
"not national flag""
",0.0
"not verifiable""
",0.0
"casing, fmt""
",0.0
" 1940 Beggar's opera""
",0.0
"Minor fixes""
",0.0
"More fixes""
",0.0
"Corrected something""
",0.0
"Small fix""
",0.0
"Minor cleanup""
",0.0
" restored Concise Dict entry in reading""
",0.0
"Minor fixes""
",0.0
" reinstated Brook here as source for part of what follows.""
",0.0
" shot form""
",0.0
"Small fix""
",0.0
"<ref name=obit>{{cite news |first= |last= |authorlink= |coauthors= |title=Edsel Ford Dies in Detroit at 49. Motor Company President, the Only Son of Its Founder, Had Long Been Ill. |url= |quote=Edsel""
",0.0
"combine short \""Death\"" section into general \""Death and legacy\"" section - previous \""Children\"" section mostly dealt with other subjects than his children""
",0.0
" chrono order""
",0.0
"Together they had four children: [[Henry Ford II]], [[Benson Ford|Benson]], [[Josephine Ford|Josephine]], and [[William Clay Ford, Sr.|William Clay]]. <[[1930 US Census]] for [[Detroit, Michigan]]</re""
",0.0
" <ref>""
",0.0
"<ref>{{cite news |first= |last= |authorlink= |coauthors= |title=Martha Parke Ford Makes Debut |url= |quote=Martha Parke Ford, daughter of Mr. and Mrs. William Clay Ford, made her debut tonight at a re""
",0.0
"<ref>{{cite news |first= |last= |authorlink= |coauthors= |title=Henry Ford's Only Son Marries. |url= |quote= |publisher=[[New York Times]] |date=November 2, 1916, Thursday |accessdate=2007-07-21 }}</r""
",0.0
"<ref>{{cite news |first= |last= |authorlink= |coauthors= |title= Josephine C. Ford is Wed in Michigan. Granddaughter of Founder of Motor Company Is Married to Walter B. Ford 2d, [[U.S.N.R.]] |url= |qu""
",0.0
"[[Henry Ford]]""
",0.0
"<ref>{{cite news |first= |last= |authorlink= |coauthors= |title=Josephine Clay Ford, 81, a Philanthropist, Dies |url= |quote=Josephine Clay Ford, a philanthropist who was the sole granddaughter of the""
",0.0
" space""
",0.0
"{{reflist|2}}""
",0.0
" combine some single-sentence paragraphs""
",0.0
" punct""
",0.0
" punct""
",0.0
"The years between the world wars were a period of hectic expansion. In 1917, Ford Motor Company began producing trucks and tractors. In 1919 a conflict with stockholders over the millions to be spent""
",0.0
"A first go at this article...""
",0.0
"*""
",0.0
"Don't confuse ideas themselves with &quot;intellectual property&quot; created by law.""
",0.0
"Don't confuse ideas themselves with &quot;intellectual property&quot; created by law.""
",0.0
"*""
",0.0
"*""
",0.0
"Some material deleted - see talk for explanation""
",0.0
"Removing talk link""
",0.0
"Returning previous versions (no significant deletions)""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"Return to revision as of 16:04, January 30, 2007 by Delldot""
",0.0
"Return to revision as of 18:50, February 6, 2007 by Bonadea""
",0.0
"Return to revision as of 18:53, February 6, 2007 by Bonadea""
",0.0
"Reverted 1 edit by [[Special:Contributions/68.81.242.143|68.81.242.143]] to last revision by [[User:141.150.44.26|141.150.44.26]].""
",0.0
"[[WP:AES|\u2190]]Replaced page with 'did it work ? timbo you are not cool !'""
",0.0
"Revert to last version by [[Special:Contributions/Scohoust|Scohoust]]""
",0.0
"[[WP:AES|\u2190]]Replaced page with ' == Headline text == == Headline text == == Headline text == '''Bold text'''GEORGE BUSH CAN SUCK MY DICK'""
",0.0
"Revert to last version by [[Special:Contributions/Qxz|Qxz]]""
",0.0
"Revert to last version by [[Special:Contributions/Bonadea|Bonadea]]""
",0.0
"added section to introduction, improved citations""
",0.0
"forgot an end </ref>""
",0.0
"beefed up introduction""
",0.0
"Added section: PLASMID VECTORS AVAILABLE FOR USE IN DNA VACCINATION""
",0.0
"Added section: Methods of Delivery""
",0.0
" new section""
",0.0
" added new sectin""
",0.0
"intro should be part of the lead""
",0.0
" edit""
",0.0
" link""
",0.0
" format""
",0.0
" format""
",0.0
" format""
",0.0
" delete subheading""
",0.0
" format""
",0.0
" format""
",0.0
" format""
",0.0
"foramt""
",0.0
" format""
",0.0
"Reverted edits by [[Special:Contributions/209.175.17.2|209.175.17.2]] ([[User_talk:209.175.17.2|talk]]) to version 78316545 by AntiVandalBot using [[WP:VPRF|VP]]""
",0.0
"Reverted edits by [[Special:Contributions/209.7.69.1|209.7.69.1]] ([[User talk:209.7.69.1|talk]]) to version 78326641 by AntiVandalBot using [[WP:SNIPE|VS]]""
",0.0
"Reverted edits by [[Special:Contributions/209.7.69.1|209.7.69.1]] ([[User talk:209.7.69.1|talk]]) to version 78326999 by AntiVandalBot using [[WP:SNIPE|VS]]""
",0.0
"cognitive science of mathematics elevates ethics, choices""
",0.0
"*""
",0.0
"added another review""
",0.0
"removing lengthy quotes of copyrighted material""
",0.0
"rewrote first para, saying whose theory it is""
",0.0
"slight rework""
",0.0
"removing surreal paragraph""
",0.0
"term in normal text except for first time""
",0.0
"removed another piece of strangeness""
",0.0
"term in bold only when mentioned first, please""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"Reverted edits by [[Special:Contributions/65.94.8.45|65.94.8.45]] to last version by Alai""
",0.0
"Reverted edits by [[Special:Contributions/65.94.8.45|65.94.8.45]] to last version by Hadal""
",0.0
"Reverted edits by [[Special:Contributions/65.94.8.45|65.94.8.45]] to last version by Hadal""
",0.0
"Reverted edits by [[Special:Contributions/65.94.8.45|65.94.8.45]] to last version by Hadal""
",0.0
"fractions in superscripts shouldn't be stacked like this; I'm changing it to the easier-to-read version""
",0.0
"Following what I consider the more sensible definition of [[kurtosis]], it's 6 + p^2/(1 - p).""
",0.0
"coordination of tense""
",0.0
"removing parenthetical remark that doesn't seem to further the argument""
",0.0
"coordination of tense""
",0.0
"removing POV statement given as fact""
",0.0
"NPOV""
",0.0
"delete overly simplistic characterization of brother""
",0.0
"separating opinion from fact, separate paragraphs""
",0.0
"deleting repetition of point already made elsewhere""
",0.0
"deleting another repetition of the same point""
",0.0
"restoring statement of the view in favor of the happy ending, which had been edited so that it no longer made its point""
",0.0
"style""
",0.0
"fleshed out the plot""
",0.0
"minor tweaking of intro""
",0.0
"It is clear the kidnappers are not the same group that tried to blow up the Tricorn--after all, as is pointed out, Mrs. Grew travelled in her.""
",0.0
"what authorities?""
",0.0
"Reverted 1 edit by [[Special:Contributions/70.151.62.98|70.151.62.98]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Payrard|Payrard]]. using [[WP:TWINKLE|TW]]""
",0.0
"Reverted 1 edit by [[Special:Contributions/70.151.62.98|70.151.62.98]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Nivix|Nivix]]. using [[WP:TWINKLE|TW]]""
",0.0
"Reverted 1 edit by [[Special:Contributions/70.151.62.98|70.151.62.98]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Nivix|Nivix]]. using [[WP:TWINKLE|TW]]""
",0.0
"Reverted 1 edit by [[Special:Contributions/70.151.62.98|70.151.62.98]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Nivix|Nivix]]. using [[WP:TWINKLE|TW]]""
",0.0
" Removing something that purports to be a \""sample entry\"" but is not.""
",0.0
" into footnotes""
",0.0
"removing visual gimmickry""
",0.0
" \""Lilienfeld 2000, Singer 1996, Eisner 2000\""?""
",0.0
" S\u00f8ren Kierkegaard: spelling him right""
",0.0
"A biography of Arctic explorer Robert Bylot.""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"refs to open-field method""
",0.0
"Reverted 6 edits by [[Special:Contributions/161.116.86.134|161.116.86.134]] ([[User talk:161.116.86.134|talk]]) to last revision (101899508) by 58.106.166.221 using [[WP:VPRF|VP]]""
",0.0
"Removed grage band entry.""
",0.0
"thanks""
",0.0
"Converted from redirect. OS X seems to be different from Mac OS X""
",0.0
"Added categories""
",0.0
" Additional insight""
",0.0
"cleanup, adding announced product template""
",0.0
" plural""
",0.0
"switching to future prod template""
",0.0
"Incorporate add'l specs of iPhone's OS X""
",0.0
"Making a redirect until someone actually comes up with some factual information other than \""...is the operating system of Apple's iPhone\"".""
",0.0
"Restored article. This article isn't highly informative, but it is incorrect to redirect OS X to Mac OS X. They are not the same thing.""
",0.0
"That's why I redirected to iPhone. Please point to a factual source or leave as a redirect.""
",0.0
"Marked as stub, then. See talk page.""
",0.0
" Remove forum link. Just about the furthest away you can get from \""factual information\"".""
",0.0
"Removing unsourced speculation.""
",0.0
"Oops. Missing some more uncited speculation.""
",0.0
"change to disambug""
",0.0
"fix tag""
",0.0
"fix tag 2""
",0.0
"We don't have citations on disambig pages. Please look at the comment on your Talk page.""
",0.0
"Semi-revert as per talk page""
",0.0
"April fools jokes for this year...""
",0.0
"The [[Open Directory]] re-branded itself as the 'Microsoft Directory Project'""
",0.0
"+k5""
",0.0
"+Slashdot""
",0.0
"[[The Guardian]] profiled Harmony Cousins""
",0.0
"Guardian profile of Harmony Cousins""
",0.0
"+Google""
",0.0
"[[CPAN]] renamed itself the 'Comprehensive Java Archive Network'""
",0.0
"linus""
",0.0
"[[Linux kernel mailing list]]""
",0.0
"Added RFCs""
",0.0
"[[April 1st RFC]]s""
",0.0
"The [[MIT]] home page was changed to a spoof of the [[Google]] home page.""
",0.0
"a spoof Yahoo News story was circulated stating that PK Interactive had received funding from [[idealab]] (note: check the URL below closely)""
",0.0
"TidBITS""
",0.0
"Added plea for links to the hoaxes described""
",0.0
"*""
",0.0
"*""
",0.0
"*""
",0.0
"another link, &amp; shifting so links are active verbs""
",0.0
"*""
",0.0
"oh. links were here already.""
",0.0
"The Tom's Hardware website [http://www.tomshardware.com/column/02q2/020401/index.html reported] that [[AMD]] and [[nVIDIA]] were to merge.""
",0.0
"metafilter""
",0.0
"The [[BBC]] [http://news.bbc.co.uk/hi/english/business/newsid_1905000/1905790.stm reported] more April Fools' pranks including the announced 'flotation' of [[Harrods]].""
",0.0
"JS: Reverted [[Wikipedia:Vandalism|vandalism]] by [[Special:Contributions/64.107.53.2|64.107.53.2]] to last version by STBot.""
",0.0
"JS: Reverted [[Wikipedia:Vandalism|vandalism]] by [[Special:Contributions/64.107.53.2|64.107.53.2]] to last version by AntiVandalBot.""
",0.0
"JS: Reverted [[Wikipedia:Vandalism|vandalism]] by [[Special:Contributions/64.107.53.2|64.107.53.2]] to last version by Chrislk02.""
",0.0
"Reverted edits by [[Special:Contributions/64.107.53.2|64.107.53.2]] ([[User talk:64.107.53.2|talk]]) to last revision (86783920) by Chrislk02 using [[WP:VPRF|VP]]""
",0.0
"JS: Reverted [[Wikipedia:Vandalism|vandalism]] by [[Special:Contributions/64.107.53.2|64.107.53.2]] to last version by Benwildeboer.""
",0.0
"JS: Reverted edits by [[Special:Contributions/64.107.53.2|64.107.53.2]] to last version by Chrislk02""
",0.0
"JS: Reverted [[Wikipedia:Vandalism|vandalism]] by [[Special:Contributions/64.107.53.2|64.107.53.2]] to last version by Chrislk02.""
",0.0
"JS: Reverted edits by [[Special:Contributions/64.107.53.2|64.107.53.2]] to last version by Chrislk02""
",0.0
"Reverted edits by [[Special:Contributions/64.107.53.2|64.107.53.2]] ([[User talk:64.107.53.2|talk]]) to last version by Chrislk02""
",0.0
"rvv""
",0.0
"Revert edit(s) by [[Special:Contributions/72.234.127.66|72.234.127.66]] to last version by [[Special:Contributions/68.152.95.130|68.152.95.130]]""
",0.0
"Revert edit(s) by [[Special:Contributions/72.234.127.66|72.234.127.66]] to last version by [[Special:Contributions/Qxz|Qxz]]""
",0.0
"Revert edit(s) by [[Special:Contributions/72.234.127.66|72.234.127.66]] to last version by [[Special:Contributions/Qxz|Qxz]]""
",0.0
